InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Category,Quantity,UnitPrice,Revenue
C502590,2023-05-23,10666,United Kingdom,P0020,Beauty,4,16.72,66.88
C500952,2023-05-23,10262,France,P0111,Tools,2,7.53,15.06
C506435,2023-05-23,11661,United Kingdom,P0356,Electronics,4,18.48,73.92
C505400,2023-05-23,11378,United Kingdom,P0247,Home & Garden,1,52.14,52.14
C501351,2023-05-23,10356,United Kingdom,P0153,Health,6,20.39,122.34
C505400,2023-05-23,11378,United Kingdom,P0112,Food & Grocery,2,15.0,30.0
C507280,2023-05-23,11879,Spain,P0284,Electronics,6,72.86,437.16
C502590,2023-05-23,10666,United Kingdom,P0271,Baby,3,41.53,124.59
C502590,2023-05-23,10666,United Kingdom,P0213,Tools,1,12.84,12.84
C505620,2023-05-23,11432,United Kingdom,P0080,Toys,5,18.61,93.05
C503965,2023-05-23,10999,United Kingdom,P0386,Health,3,42.3,126.9
C505620,2023-05-23,11432,United Kingdom,P0361,Automotive,2,8.19,16.38
C501219,2023-05-24,10331,United Kingdom,P0321,Sports & Outdoors,2,57.66,115.32
C505711,2023-05-24,11459,Spain,P0177,Clothing,5,30.54,152.7
C508334,2023-05-24,12156,Netherlands,P0249,Health,1,11.38,11.38
C502273,2023-05-24,10582,France,P0347,Books,4,5.66,22.64
C502976,2023-05-24,10749,Netherlands,P0093,Jewelry,6,14.04,84.24
C504719,2023-05-24,11200,France,P0398,Food & Grocery,6,19.37,116.22
C508474,2023-05-24,12192,Germany,P0200,Tools,1,38.15,38.15
C508474,2023-05-24,12192,Germany,P0252,Books,5,12.12,60.6
C508474,2023-05-24,12192,Germany,P0120,Baby,4,48.82,195.28
C502273,2023-05-24,10582,France,P0026,Beauty,1,14.96,14.96
C501219,2023-05-24,10331,United Kingdom,P0127,Automotive,2,13.09,26.18
C501055,2023-05-24,10288,Germany,P0307,Office,4,6.3,25.2
C505789,2023-05-24,11477,Netherlands,P0197,Music,3,15.63,46.89
C507697,2023-05-24,12000,United Kingdom,P0189,Jewelry,6,22.32,133.92
C507592,2023-05-24,11974,Netherlands,P0191,Health,6,11.62,69.72
C501219,2023-05-24,10331,United Kingdom,P0238,Health,5,8.69,43.45
C500508,2023-05-24,10135,France,P0058,Clothing,5,29.81,149.05
C501219,2023-05-24,10331,United Kingdom,P0147,Clothing,2,31.45,62.9
C501219,2023-05-24,10331,United Kingdom,P0319,Beauty,1,2.31,2.31
C501219,2023-05-24,10331,United Kingdom,P0273,Food & Grocery,1,58.37,58.37
C508160,2023-05-24,12112,United Kingdom,P0365,Tools,2,7.64,15.28
C503477,2023-05-24,10884,United Kingdom,P0216,Books,3,19.61,58.83
C502017,2023-05-24,10517,Germany,P0010,Clothing,4,48.68,194.72
C500029,2023-05-24,10009,United Kingdom,P0098,Beauty,6,6.53,39.18
C503477,2023-05-24,10884,United Kingdom,P0198,Pet Supplies,4,23.32,93.28
C503477,2023-05-24,10884,United Kingdom,P0255,Clothing,4,16.06,64.24
C500319,2023-05-24,10087,United Kingdom,P0307,Office,6,6.2,37.2
C503700,2023-05-24,10936,United Kingdom,P0264,Clothing,2,68.28,136.56
C500029,2023-05-24,10009,United Kingdom,P0128,Music,4,20.27,81.08
C503700,2023-05-24,10936,United Kingdom,P0383,Sports & Outdoors,1,18.95,18.95
C504117,2023-05-24,11040,United Kingdom,P0129,Music,2,31.65,63.3
C500113,2023-05-24,10027,United Kingdom,P0329,Baby,4,8.02,32.08
C500265,2023-05-24,10073,United Kingdom,P0213,Tools,1,13.31,13.31
C503362,2023-05-24,10856,United Kingdom,P0333,Health,3,5.72,17.16
C509552,2023-05-24,12481,Germany,P0166,Baby,5,23.65,118.25
C507009,2023-05-25,11806,United Kingdom,P0140,Food & Grocery,4,10.62,42.48
C504618,2023-05-25,11179,United Kingdom,P0102,Office,6,5.13,30.78
C506378,2023-05-25,11641,United Kingdom,P0169,Jewelry,6,30.29,181.74
C504618,2023-05-25,11179,United Kingdom,P0007,Sports & Outdoors,6,31.64,189.84
C507928,2023-05-25,12061,Germany,P0315,Food & Grocery,6,34.93,209.58
C507928,2023-05-25,12061,Germany,P0123,Tools,6,27.05,162.3
C504618,2023-05-25,11179,United Kingdom,P0111,Tools,2,7.9,15.8
C503410,2023-05-25,10867,United Kingdom,P0033,Office,3,33.81,101.43
C507928,2023-05-25,12061,Germany,P0286,Home & Garden,4,4.01,16.04
C507928,2023-05-25,12061,Germany,P0066,Books,4,11.73,46.92
C500211,2023-05-25,10055,Germany,P0230,Beauty,6,3.13,18.78
C500211,2023-05-25,10055,Germany,P0352,Home & Garden,1,10.72,10.72
C500211,2023-05-25,10055,Germany,P0088,Books,5,9.15,45.75
C507928,2023-05-25,12061,Germany,P0030,Sports & Outdoors,4,7.45,29.8
C507230,2023-05-25,11864,Germany,P0134,Tools,2,16.43,32.86
C501595,2023-05-25,10412,United Kingdom,P0021,Sports & Outdoors,5,24.38,121.9
C503670,2023-05-25,10927,United Kingdom,P0084,Tools,4,3.55,14.2
C507928,2023-05-25,12061,Germany,P0067,Automotive,5,19.21,96.05
C507928,2023-05-25,12061,Germany,P0144,Food & Grocery,1,38.97,38.97
C507928,2023-05-25,12061,Germany,P0282,Jewelry,1,64.95,64.95
C502959,2023-05-25,10743,United Kingdom,P0124,Sports & Outdoors,6,21.09,126.54
C503410,2023-05-25,10867,United Kingdom,P0231,Music,4,11.43,45.72
C507456,2023-05-25,11930,United Kingdom,P0003,Tools,1,9.7,9.7
C501277,2023-05-25,10339,Germany,P0249,Health,4,11.02,44.08
C502749,2023-05-25,10708,United Kingdom,P0183,Clothing,1,16.52,16.52
C506153,2023-05-25,11577,Germany,P0271,Baby,6,41.31,247.86
C502749,2023-05-25,10708,United Kingdom,P0080,Toys,6,18.92,113.52
C508498,2023-05-25,12198,United Kingdom,P0231,Music,3,11.28,33.84
C505409,2023-05-25,11379,United Kingdom,P0315,Food & Grocery,5,34.3,171.5
C507202,2023-05-25,11853,France,P0170,Food & Grocery,3,9.44,28.32
C505409,2023-05-25,11379,United Kingdom,P0298,Sports & Outdoors,3,17.1,51.3
C505409,2023-05-25,11379,United Kingdom,P0163,Music,1,18.88,18.88
C506378,2023-05-25,11641,United Kingdom,P0257,Beauty,2,28.15,56.3
C503410,2023-05-25,10867,United Kingdom,P0259,Health,1,6.99,6.99
C504734,2023-05-26,11204,United Kingdom,P0148,Home & Garden,3,9.08,27.24
C502901,2023-05-26,10741,Germany,P0387,Toys,3,11.23,33.69
C509382,2023-05-26,12434,United Kingdom,P0057,Automotive,2,480.91,961.82
C500626,2023-05-26,10168,United Kingdom,P0143,Food & Grocery,6,10.56,63.36
C502178,2023-05-26,10558,United Kingdom,P0178,Home & Garden,1,17.97,17.97
C508361,2023-05-26,12164,United Kingdom,P0235,Books,2,89.06,178.12
C508589,2023-05-26,12221,United Kingdom,P0054,Toys,1,28.6,28.6
C500823,2023-05-26,10227,United Kingdom,P0167,Toys,4,16.43,65.72
C508589,2023-05-26,12221,United Kingdom,P0324,Beauty,4,29.49,117.96
C502901,2023-05-26,10741,Germany,P0172,Clothing,1,8.15,8.15
C502178,2023-05-26,10558,United Kingdom,P0349,Toys,2,92.53,185.06
C506217,2023-05-26,11595,France,P0256,Toys,6,19.63,117.78
C504768,2023-05-26,11214,United Kingdom,P0341,Books,4,9.04,36.16
C504768,2023-05-26,11214,United Kingdom,P0284,Electronics,5,72.44,362.2
C504768,2023-05-26,11214,United Kingdom,P0285,Clothing,3,5.56,16.68
C502901,2023-05-26,10741,Germany,P0038,Home & Garden,1,12.22,12.22
C501890,2023-05-26,10486,Netherlands,P0273,Food & Grocery,3,57.89,173.67
C504768,2023-05-26,11214,United Kingdom,P0207,Books,1,9.31,9.31
C504734,2023-05-26,11204,United Kingdom,P0088,Books,5,9.4,47.0
C504934,2023-05-26,11252,United Kingdom,P0264,Clothing,3,68.38,205.14
C504768,2023-05-26,11214,United Kingdom,P0144,Food & Grocery,2,38.79,77.58
C500688,2023-05-26,10187,United Kingdom,P0243,Automotive,1,12.16,12.16
C500688,2023-05-26,10187,United Kingdom,P0043,Baby,4,24.9,99.6
C505505,2023-05-26,11401,United Kingdom,P0245,Jewelry,5,57.04,285.2
C509382,2023-05-26,12434,United Kingdom,P0172,Clothing,6,7.47,44.82
C505779,2023-05-26,11474,Germany,P0011,Toys,4,8.59,34.36
C501203,2023-05-26,10330,France,P0264,Clothing,4,67.72,270.88
C508638,2023-05-26,12234,Netherlands,P0324,Beauty,5,29.24,146.2
C501203,2023-05-26,10330,France,P0068,Music,6,130.3,781.8
C509604,2023-05-26,12499,France,P0183,Clothing,4,15.87,63.48
C506144,2023-05-26,11574,Germany,P0175,Beauty,1,35.39,35.39
C503326,2023-05-26,10845,United Kingdom,P0120,Baby,6,48.65,291.9
C505779,2023-05-26,11474,Germany,P0198,Pet Supplies,6,23.75,142.5
C505779,2023-05-26,11474,Germany,P0312,Books,2,16.39,32.78
C502735,2023-05-26,10706,United Kingdom,P0213,Tools,5,13.36,66.8
C508638,2023-05-26,12234,Netherlands,P0397,Beauty,2,10.71,21.42
C502209,2023-05-26,10567,Netherlands,P0224,Electronics,2,38.49,76.98
C505818,2023-05-27,11486,Germany,P0212,Pet Supplies,3,32.48,97.44
C502883,2023-05-27,10741,Germany,P0334,Beauty,1,10.29,10.29
C500250,2023-05-27,10067,United Kingdom,P0182,Jewelry,6,41.61,249.66
C505818,2023-05-27,11486,Germany,P0279,Office,3,3.54,10.62
C504536,2023-05-27,11156,Spain,P0087,Home & Garden,6,37.48,224.88
C504086,2023-05-27,11031,United Kingdom,P0181,Tools,4,10.58,42.32
C508221,2023-05-27,12123,United Kingdom,P0069,Jewelry,2,3.58,7.16
C505818,2023-05-27,11486,Germany,P0236,Jewelry,4,40.8,163.2
C500672,2023-05-27,10183,France,P0285,Clothing,3,5.15,15.45
C507530,2023-05-27,11953,United Kingdom,P0294,Electronics,2,25.27,50.54
C507530,2023-05-27,11953,United Kingdom,P0035,Pet Supplies,1,17.01,17.01
C501041,2023-05-27,10287,United Kingdom,P0136,Home & Garden,5,23.09,115.45
C501041,2023-05-27,10287,United Kingdom,P0316,Health,5,11.38,56.9
C501041,2023-05-27,10287,United Kingdom,P0006,Pet Supplies,5,6.44,32.2
C504139,2023-05-27,11047,United Kingdom,P0145,Tools,4,23.13,92.52
C501041,2023-05-27,10287,United Kingdom,P0308,Baby,6,96.09,576.54
C508499,2023-05-27,12198,United Kingdom,P0142,Music,5,24.76,123.8
C508499,2023-05-27,12198,United Kingdom,P0239,Baby,5,28.01,140.05
C508422,2023-05-27,12179,France,P0120,Baby,3,48.41,145.23
C505182,2023-05-27,11322,Netherlands,P0052,Clothing,1,5.39,5.39
C502883,2023-05-27,10741,Germany,P0056,Baby,4,28.05,112.2
C502883,2023-05-27,10741,Germany,P0086,Jewelry,2,10.02,20.04
C508533,2023-05-27,12206,Germany,P0205,Pet Supplies,3,14.19,42.57
C503437,2023-05-27,10871,United Kingdom,P0372,Office,6,9.48,56.88
C504442,2023-05-27,11130,Spain,P0064,Toys,3,9.41,28.23
C508221,2023-05-27,12123,United Kingdom,P0395,Books,5,15.02,75.1
C507530,2023-05-27,11953,United Kingdom,P0256,Toys,4,20.51,82.04
C508221,2023-05-27,12123,United Kingdom,P0005,Food & Grocery,6,27.02,162.12
C505642,2023-05-27,11438,Spain,P0370,Music,2,10.11,20.22
C505642,2023-05-27,11438,Spain,P0258,Food & Grocery,3,33.72,101.16
C502377,2023-05-27,10610,Germany,P0244,Toys,1,4.54,4.54
C502377,2023-05-27,10610,Germany,P0276,Home & Garden,6,44.73,268.38
C502049,2023-05-27,10525,Spain,P0367,Office,5,34.91,174.55
C505642,2023-05-27,11438,Spain,P0131,Pet Supplies,1,6.63,6.63
C506793,2023-05-27,11758,United Kingdom,P0387,Toys,5,11.45,57.25
C506793,2023-05-27,11758,United Kingdom,P0268,Tools,6,104.4,626.4
C506793,2023-05-27,11758,United Kingdom,P0060,Clothing,1,40.72,40.72
C504188,2023-05-27,11060,Spain,P0357,Food & Grocery,2,8.77,17.54
C507699,2023-05-27,12001,Germany,P0307,Office,4,6.66,26.64
C502377,2023-05-27,10610,Germany,P0354,Baby,2,10.51,21.02
C502049,2023-05-27,10525,Spain,P0092,Electronics,5,6.11,30.55
C502049,2023-05-27,10525,Spain,P0042,Office,5,21.08,105.4
C506793,2023-05-27,11758,United Kingdom,P0195,Office,1,5.2,5.2
C507696,2023-05-27,12000,United Kingdom,P0037,Automotive,4,5.29,21.16
C502377,2023-05-27,10610,Germany,P0136,Home & Garden,5,23.45,117.25
C507696,2023-05-27,12000,United Kingdom,P0159,Music,5,46.03,230.15
C507696,2023-05-27,12000,United Kingdom,P0333,Health,6,5.12,30.72
C507696,2023-05-27,12000,United Kingdom,P0384,Sports & Outdoors,5,8.7,43.5
C502049,2023-05-27,10525,Spain,P0057,Automotive,3,480.37,1441.11
C507696,2023-05-27,12000,United Kingdom,P0203,Home & Garden,1,8.24,8.24
C502377,2023-05-27,10610,Germany,P0239,Baby,2,27.96,55.92
C506438,2023-05-28,11661,United Kingdom,P0158,Automotive,5,15.1,75.5
C508518,2023-05-28,12204,United Kingdom,P0351,Automotive,1,29.64,29.64
C506438,2023-05-28,11661,United Kingdom,P0318,Tools,6,14.54,87.24
C505904,2023-05-28,11509,United Kingdom,P0034,Beauty,1,27.16,27.16
C503494,2023-05-28,10887,France,P0170,Food & Grocery,4,9.44,37.76
C508518,2023-05-28,12204,United Kingdom,P0028,Baby,2,30.89,61.78
C505904,2023-05-28,11509,United Kingdom,P0329,Baby,3,7.7,23.1
C505904,2023-05-28,11509,United Kingdom,P0012,Health,1,41.22,41.22
C505904,2023-05-28,11509,United Kingdom,P0198,Pet Supplies,2,24.14,48.28
C503494,2023-05-28,10887,France,P0176,Health,2,31.15,62.3
C503230,2023-05-28,10819,United Kingdom,P0073,Office,2,45.67,91.34
C503230,2023-05-28,10819,United Kingdom,P0245,Jewelry,5,56.95,284.75
C505904,2023-05-28,11509,United Kingdom,P0183,Clothing,3,16.44,49.32
C508518,2023-05-28,12204,United Kingdom,P0230,Beauty,5,3.21,16.05
C506438,2023-05-28,11661,United Kingdom,P0386,Health,1,42.93,42.93
C506438,2023-05-28,11661,United Kingdom,P0100,Tools,6,110.55,663.3
C500374,2023-05-28,10103,Spain,P0135,Pet Supplies,2,30.22,60.44
C500374,2023-05-28,10103,Spain,P0233,Music,3,20.68,62.04
C500374,2023-05-28,10103,Spain,P0106,Jewelry,3,26.02,78.06
C506264,2023-05-28,11611,United Kingdom,P0200,Tools,6,37.71,226.26
C506264,2023-05-28,11611,United Kingdom,P0056,Baby,6,27.97,167.82
C506264,2023-05-28,11611,United Kingdom,P0184,Home & Garden,1,8.95,8.95
C503230,2023-05-28,10819,United Kingdom,P0209,Sports & Outdoors,1,66.55,66.55
C500374,2023-05-28,10103,Spain,P0254,Automotive,1,7.76,7.76
C509293,2023-05-28,12408,Germany,P0294,Electronics,3,24.7,74.1
C509293,2023-05-28,12408,Germany,P0216,Books,6,19.27,115.62
C509293,2023-05-28,12408,Germany,P0217,Pet Supplies,6,9.08,54.48
C509293,2023-05-28,12408,Germany,P0286,Home & Garden,6,3.92,23.52
C501356,2023-05-28,10356,United Kingdom,P0224,Electronics,1,37.97,37.97
C503494,2023-05-28,10887,France,P0320,Food & Grocery,1,5.46,5.46
C503494,2023-05-28,10887,France,P0026,Beauty,6,14.96,89.76
C508537,2023-05-28,12207,United Kingdom,P0135,Pet Supplies,2,30.43,60.86
C500283,2023-05-28,10078,Germany,P0345,Tools,5,15.38,76.9
C503494,2023-05-28,10887,France,P0161,Automotive,1,36.3,36.3
C507440,2023-05-28,11924,United Kingdom,P0388,Automotive,2,37.31,74.62
C506438,2023-05-28,11661,United Kingdom,P0117,Jewelry,2,20.43,40.86
C503230,2023-05-28,10819,United Kingdom,P0121,Pet Supplies,1,18.78,18.78
C506438,2023-05-28,11661,United Kingdom,P0330,Home & Garden,5,4.25,21.25
C507873,2023-05-28,12047,United Kingdom,P0152,Home & Garden,2,17.4,34.8
C506513,2023-05-28,11685,United Kingdom,P0111,Tools,3,7.33,21.99
C506513,2023-05-28,11685,United Kingdom,P0215,Pet Supplies,2,18.3,36.6
C506513,2023-05-28,11685,United Kingdom,P0243,Automotive,5,12.23,61.15
C506081,2023-05-28,11553,United Kingdom,P0040,Health,4,21.53,86.12
C506502,2023-05-28,11682,France,P0198,Pet Supplies,2,23.45,46.9
C506081,2023-05-28,11553,United Kingdom,P0049,Jewelry,1,28.87,28.87
C506502,2023-05-28,11682,France,P0097,Books,1,25.22,25.22
C506081,2023-05-28,11553,United Kingdom,P0122,Electronics,6,7.71,46.26
C507873,2023-05-28,12047,United Kingdom,P0393,Baby,6,9.33,55.98
C502569,2023-05-28,10660,United Kingdom,P0053,Music,3,8.25,24.75
C506502,2023-05-28,11682,France,P0092,Electronics,3,6.78,20.34
C500050,2023-05-28,10013,United Kingdom,P0305,Sports & Outdoors,5,7.94,39.7
C500050,2023-05-28,10013,United Kingdom,P0187,Toys,5,11.21,56.05
C500050,2023-05-28,10013,United Kingdom,P0201,Baby,4,15.4,61.6
C500050,2023-05-28,10013,United Kingdom,P0041,Tools,5,6.63,33.15
C505057,2023-05-28,11291,United Kingdom,P0322,Books,1,73.15,73.15
C506696,2023-05-28,11737,Netherlands,P0040,Health,3,21.83,65.49
C505441,2023-05-28,11386,Spain,P0115,Music,5,5.44,27.2
C507873,2023-05-28,12047,United Kingdom,P0286,Home & Garden,5,4.08,20.4
C503336,2023-05-28,10848,United Kingdom,P0192,Automotive,6,12.22,73.32
C508196,2023-05-28,12118,Netherlands,P0242,Music,5,49.05,245.25
C500050,2023-05-28,10013,United Kingdom,P0321,Sports & Outdoors,4,57.63,230.52
C508198,2023-05-28,12118,Netherlands,P0294,Electronics,4,24.47,97.88
C508198,2023-05-28,12118,Netherlands,P0203,Home & Garden,2,7.39,14.78
C506502,2023-05-28,11682,France,P0001,Books,4,22.07,88.28
C508198,2023-05-28,12118,Netherlands,P0266,Music,2,49.24,98.48
C508198,2023-05-28,12118,Netherlands,P0263,Home & Garden,3,9.22,27.66
C507910,2023-05-29,12058,United Kingdom,P0349,Toys,6,92.55,555.3
C507910,2023-05-29,12058,United Kingdom,P0077,Music,3,32.56,97.68
C503994,2023-05-29,11004,United Kingdom,P0341,Books,5,8.54,42.7
C500006,2023-05-29,10002,Spain,P0028,Baby,4,30.88,123.52
C500917,2023-05-29,10248,France,P0306,Music,4,11.8,47.2
C500917,2023-05-29,10248,France,P0381,Jewelry,1,6.69,6.69
C500811,2023-05-29,10224,United Kingdom,P0195,Office,2,5.18,10.36
C507954,2023-05-29,12066,Netherlands,P0264,Clothing,1,67.86,67.86
C500006,2023-05-29,10002,Spain,P0034,Beauty,6,27.56,165.36
C504066,2023-05-29,11026,United Kingdom,P0268,Tools,5,104.5,522.5
C502745,2023-05-29,10707,Germany,P0003,Tools,3,9.69,29.07
C502381,2023-05-29,10610,Germany,P0348,Baby,6,40.0,240.0
C502381,2023-05-29,10610,Germany,P0229,Sports & Outdoors,5,11.05,55.25
C500073,2023-05-29,10018,Netherlands,P0357,Food & Grocery,3,9.06,27.18
C502381,2023-05-29,10610,Germany,P0214,Health,4,22.0,88.0
C500073,2023-05-29,10018,Netherlands,P0316,Health,1,11.89,11.89
C509118,2023-05-29,12363,United Kingdom,P0210,Toys,4,16.29,65.16
C509118,2023-05-29,12363,United Kingdom,P0311,Toys,4,22.06,88.24
C502673,2023-05-29,10692,Spain,P0191,Health,4,12.31,49.24
C502673,2023-05-29,10692,Spain,P0318,Tools,2,14.07,28.14
C501747,2023-05-29,10449,United Kingdom,P0300,Home & Garden,5,7.8,39.0
C502381,2023-05-29,10610,Germany,P0070,Electronics,3,32.57,97.71
C502673,2023-05-29,10692,Spain,P0225,Office,3,21.23,63.69
C504841,2023-05-29,11231,Netherlands,P0097,Books,5,25.19,125.95
C503937,2023-05-29,10994,Spain,P0095,Beauty,1,10.46,10.46
C507112,2023-05-29,11831,United Kingdom,P0101,Electronics,2,43.62,87.24
C500692,2023-05-29,10188,Spain,P0354,Baby,2,10.88,21.76
C506478,2023-05-29,11674,United Kingdom,P0181,Tools,5,10.29,51.45
C502158,2023-05-29,10554,Germany,P0224,Electronics,1,38.11,38.11
C504893,2023-05-29,11241,United Kingdom,P0194,Tools,2,4.85,9.7
C503937,2023-05-29,10994,Spain,P0192,Automotive,1,12.57,12.57
C506478,2023-05-29,11674,United Kingdom,P0199,Clothing,4,64.04,256.16
C501500,2023-05-30,10385,United Kingdom,P0075,Electronics,6,7.08,42.48
C504061,2023-05-30,11024,Germany,P0184,Home & Garden,5,8.75,43.75
C501500,2023-05-30,10385,United Kingdom,P0060,Clothing,3,40.51,121.53
C501103,2023-05-30,10301,United Kingdom,P0277,Jewelry,1,4.14,4.14
C501103,2023-05-30,10301,United Kingdom,P0320,Food & Grocery,5,4.81,24.05
C506354,2023-05-30,11635,United Kingdom,P0195,Office,2,5.57,11.14
C506354,2023-05-30,11635,United Kingdom,P0157,Office,4,15.13,60.52
C506354,2023-05-30,11635,United Kingdom,P0181,Tools,1,9.94,9.94
C501206,2023-05-30,10330,France,P0026,Beauty,6,14.28,85.68
C501103,2023-05-30,10301,United Kingdom,P0362,Automotive,4,11.24,44.96
C501206,2023-05-30,10330,France,P0288,Home & Garden,2,24.72,49.44
C503228,2023-05-30,10819,United Kingdom,P0082,Pet Supplies,4,111.97,447.88
C506354,2023-05-30,11635,United Kingdom,P0321,Sports & Outdoors,5,57.75,288.75
C509515,2023-05-30,12472,United Kingdom,P0208,Jewelry,1,28.61,28.61
C500864,2023-05-30,10236,France,P0151,Clothing,2,30.77,61.54
C505953,2023-05-30,11520,Netherlands,P0307,Office,6,7.0,42.0
C505953,2023-05-30,11520,Netherlands,P0040,Health,3,22.16,66.48
C504675,2023-05-30,11189,Spain,P0073,Office,4,45.44,181.76
C506966,2023-05-30,11797,United Kingdom,P0301,Home & Garden,2,27.97,55.94
C509053,2023-05-30,12343,United Kingdom,P0011,Toys,6,8.57,51.42
C509053,2023-05-30,12343,United Kingdom,P0289,Food & Grocery,4,17.77,71.08
C508632,2023-05-30,12232,United Kingdom,P0337,Clothing,5,38.27,191.35
C501577,2023-05-30,10408,United Kingdom,P0336,Pet Supplies,4,76.66,306.64
C501500,2023-05-30,10385,United Kingdom,P0121,Pet Supplies,6,18.44,110.64
C501584,2023-05-30,10409,United Kingdom,P0288,Home & Garden,5,25.32,126.6
C502792,2023-05-30,10718,United Kingdom,P0387,Toys,2,11.35,22.7
C501584,2023-05-30,10409,United Kingdom,P0194,Tools,3,4.92,14.76
C501584,2023-05-30,10409,United Kingdom,P0264,Clothing,5,68.32,341.6
C501577,2023-05-30,10408,United Kingdom,P0382,Music,5,10.14,50.7
C501584,2023-05-30,10409,United Kingdom,P0347,Books,3,5.63,16.89
C501577,2023-05-30,10408,United Kingdom,P0004,Health,4,89.05,356.2
C501577,2023-05-30,10408,United Kingdom,P0185,Sports & Outdoors,6,14.24,85.44
C506354,2023-05-30,11635,United Kingdom,P0343,Office,4,28.82,115.28
C500274,2023-05-30,10076,United Kingdom,P0357,Food & Grocery,3,9.03,27.09
C504766,2023-05-30,11214,United Kingdom,P0351,Automotive,4,29.18,116.72
C504766,2023-05-30,11214,United Kingdom,P0214,Health,5,21.64,108.2
C507506,2023-05-30,11945,United Kingdom,P0303,Jewelry,6,9.14,54.84
C500864,2023-05-30,10236,France,P0089,Electronics,6,16.54,99.24
C504929,2023-05-30,11251,France,P0003,Tools,5,9.57,47.85
C502229,2023-05-30,10572,Netherlands,P0391,Clothing,2,62.14,124.28
C502229,2023-05-30,10572,Netherlands,P0016,Books,6,15.0,90.0
C500649,2023-05-30,10175,United Kingdom,P0199,Clothing,3,63.73,191.19
C505193,2023-05-30,11326,Germany,P0399,Home & Garden,1,16.22,16.22
C502229,2023-05-30,10572,Netherlands,P0360,Music,1,15.24,15.24
C508182,2023-05-30,12113,Germany,P0374,Automotive,6,4.09,24.54
C501500,2023-05-30,10385,United Kingdom,P0324,Beauty,2,29.65,59.3
C501500,2023-05-30,10385,United Kingdom,P0050,Tools,5,45.4,227.0
C500317,2023-05-30,10087,United Kingdom,P0061,Toys,5,31.53,157.65
C507495,2023-05-30,11941,United Kingdom,P0300,Home & Garden,3,8.1,24.3
C508182,2023-05-30,12113,Germany,P0183,Clothing,3,15.78,47.34
C507495,2023-05-30,11941,United Kingdom,P0113,Jewelry,3,6.5,19.5
C506670,2023-05-30,11729,Germany,P0111,Tools,1,7.82,7.82
C501145,2023-05-30,10313,United Kingdom,P0188,Tools,3,8.58,25.74
C501500,2023-05-30,10385,United Kingdom,P0188,Tools,1,9.38,9.38
C505832,2023-05-30,11488,United Kingdom,P0079,Music,1,21.95,21.95
C505832,2023-05-30,11488,United Kingdom,P0084,Tools,5,3.64,18.2
C507495,2023-05-30,11941,United Kingdom,P0286,Home & Garden,6,4.08,24.48
